url,titulo,descripcion,fecha
https://www.elheraldo.co/colombia/2025/09/01/ecopetrol-niega-favorecimiento-a-empresa-vinculada-a-amigo-del-presidente-ricardo-roa/,Ecopetrol niega haber adjudicado contrato de regasificación en el Caribe a un amigo del presidente ...,"Luego de las denuncias publicadas por algunos medios sobre un presunto direccionamiento en la contratación de un proyecto de regasificación en el Caribe colombiano, Ecopetrol ...","lun, 1 sept 2025"
https://www.elheraldo.co/atlantico/2025/09/03/air-e-registra-aumento-del-60-en-solicitudes-de-proyectos-de-autogeneracion/,Air-e registra aumento del 60% en solicitudes de proyectos de autogeneración,"El número de usuarios interesados en instalar en sus hogares y empresas proyectos fotovoltaicos ha ido en aumento. De acuerdo con la empresa Air-e, la ...","mié, 3 sept 2025"
https://www.elheraldo.co/economia/2025/05/22/geb-confirmo-que-el-primer-tramo-de-la-linea-de-transmision-colectora-se-inaugurara-en-septiembre/,GEB confirmó que el primer tramo de la línea de transmisión Colectora se inaugurará en ...,"El presidente del Grupo Energía Bogotá (GEB), Juan Ricardo Ortega, indicó en la feria de Energías Renovables de SER Colombia en Barranquilla que la línea ...","jue, 22 may 2025"
https://www.elheraldo.co/economia/2025/07/07/ecopetrol-adquirio-el-proyecto-de-energia-eolica-windpeshi-en-la-guajira/,Ecopetrol espera que proyecto eólico Windpeshi produzca 205 MW de energía eólica,"La compañía Ecopetrol informó que adquiere el 100% de las acciones de la Compañía Wind Autogeneración S.A.S., sociedad controlada por Enel Colombia S.A.S. y propietaria ...","lun, 7 jul 2025"
https://www.elheraldo.co/columnas-de-opinion/2025/06/04/el-caribe-despensa-m-e-del-pais/,El Caribe: Despensa M-E del país,"Feliz coincidencia, justamente en el año 1975 Colombia pasó de ser exportador, por décadas, de petróleo, a tener que importarlo por la súbita declinación de ...","mié, 4 jun 2025"
https://www.elheraldo.co/atlantico/2025/09/11/air-e-intervenida-esta-en-insolvencia-y-sin-mejoras-tras-un-ano-de-intervencion-liga-de-usuarios/,Air-e está en insolvencia y sin mejoras tras un año de intervención: Liga de Usuarios,"Un año después de la intervención de Air-e , tomada por la Superintendencia de Servicios Públicos Domiciliarios ante los problemas técnicos, operativos y la iliquidez ...","jue, 11 sept 2025"
https://www.elheraldo.co/economia/2025/05/20/ecopetrol-suscribe-acuerdo-para-adquirir-hasta-1300-megavatios-de-proyectos-solares-y-eolicos/,"Ecopetrol suscribe acuerdo para adquirir hasta 1,300 megavatios de proyectos solares y eólicos","Ecopetrol informó que concluyó exitosamente la negociación con Statkraft European Wind and Solar Holding, AS (“Statkraft”), para la potencial adquisición por parte de Ecopetrol S.A. ...","mar, 20 may 2025"
https://www.elheraldo.co/la-guajira/2025/05/21/autoridades-conmemoran-el-dia-mundial-de-las-abejas-en-riohacha/,Autoridades conmemoran el Día Mundial de las Abejas en Riohacha,"Con miel en mano y recorriendo diferentes calles del Distrito Especial Turístico y Cultural de La Guajira , sin importar el inclemente sol de esta ...","mié, 21 may 2025"
https://www.elheraldo.co/local/2025/07/10/crear-tres-hub-de-innovacion-investigacion-y-desarrollo-propuesta-de-la-camara-de-comercio-de-barranquilla-en-ocde/,"Crear tres HUB de Innovación, Investigación y Desarrollo, propuesta de la Cámara de Comercio de ...","La Cámara de Comercio de Barranquilla propuso crear tres HUB de Investigación, Innovación y Desarrollo para impulsar el crecimiento económico de la Región Caribe, concentrados ...","jue, 10 jul 2025"
https://www.elheraldo.co/atlantico/2025/08/21/air-e-intervenida-apoyara-a-57-municipios-en-la-gestion-de-recursos-por-un-billon-de-pesos-para-proyectos-energeticos/,Air-e Intervenida apoyará a 57 municipios en la gestión de recursos por un billón de ...,"La empresa Air-e Intervenida envió una comunicación a los 57 alcaldes de los municipios bajo su gestión en Atlántico, Magdalena y La Guajira, en la ...","jue, 21 ago 2025"
https://www.elheraldo.co/colombia/2025/02/27/petro-propone-fines-turisticos-para-el-ferrocarril-del-cerrejon/,Petro propone fines turísticos para el ferrocarril del Cerrejón,"Durante en el evento de clausura del primer día de la Vitrina Turística de Anato 2025, realizado en Bogotá, el presidente Gustavo Petro, se refirió ...","jue, 27 feb 2025"
https://www.elheraldo.co/columnas-de-opinion/2025/08/18/el-gobierno-de-petro-en-cifras/,El gobierno de Petro en cifras,"A un año de finalizar el gobierno del presidente Petro, los resultados estadísticos no le favorecen y su imagen cada día decrece ante la opinión ...","lun, 18 ago 2025"
https://www.elheraldo.co/atlantico/2025/02/23/la-region-caribe-una-potencia-energetica-a-la-espera-de-mas-inversion/,"La región Caribe, una potencia energética a la espera de más inversión",Los fuertes y constantes vientos y la alta radiación solar son algunos de los recursos naturales que posee la Costa Caribe para que se convierta ...,"sáb, 22 feb 2025"
https://www.elheraldo.co/editoriales/2025/03/30/cerrejon-se-adapta-para-resistir-la-tormenta/,Cerrejón se adapta para resistir la tormenta,El recorte del 50 % de la producción anual de carbón oficializado esta semana por Cerrejón añade más incertidumbre al complejo panorama del sector minero-energético ...,"dom, 30 mar 2025"
https://www.elheraldo.co/columnas-de-opinion/2025/05/28/sin-transmision-no-hay-transicion-i/,Sin transmisión no hay transición (I),El Sistema interconectado nacional (SIN) se encuentra en el máximo grado de stress debido a la estrechez de la Oferta de energía firme(OEF) a causa ...,"mié, 28 may 2025"
https://www.elheraldo.co/atlantico/2024/06/10/con-aval-de-gobernadores-rap-caribe-creara-una-empresa-energetica/,"Con aval de gobernadores, RAP Caribe creará una empresa energética","Con el objetivo de superar las “dificultades” del modelo energético para los departamentos norte del país, la Región Administrativa y de Planificación (RAP) Caribe dará ...","lun, 10 jun 2024"
https://www.elheraldo.co/la-guajira/2025/05/21/joven-denuncio-acoso-de-un-chofer-de-bus-viajando-hacia-riohacha/,Joven denunció acoso de un chofer de bus en ruta Valledupar-Riohacha,"Cuando se transportaba en un autobús intermunicipal desde la capital del Cesar hacia Riohacha, una joven vallenata de 23 años identificada como Diana Marcela Reales ...","mié, 21 may 2025"
https://www.elheraldo.co/columnas-de-opinion/2025/07/21/en-energia-tambien-hay-cantos-de-sirenas/,En energía también hay cantos de sirenas,"Tras 10 años de guerra en Troya, Ulises (Odiseo en griego) emprendió regreso a su hogar, Ítaca. Era un viaje de 10 años y, advertido ...","lun, 21 jul 2025"
https://www.elheraldo.co/atlantico/2025/06/26/el-caribe-esta-a-las-puertas-de-un-apagon-por-la-crisis-de-air-e/,“El Caribe está a las puertas de un apagón por la crisis de Air-e”: Camilo ...,"La crisis actual que atraviesa la empresa Air-e amenaza en convertirse en un “daño sistemático” para todo el sector eléctrico. Así lo aseguró Camilo Sánchez, ...","jue, 26 jun 2025"
https://www.elheraldo.co/atlantico/2025/03/17/air-e-impulsa-mesas-de-trabajo-con-universidades-para-trabajar-por-la-transicion-energetica/,Air-e impulsa mesas de trabajo con universidades para trabajar por la transición energética,"La empresa Air-e Intervenida informó que para garantizar un futuro más sostenible y tecnológicamente avanzado, se desarrollan escenarios estratégicos sobre la importancia de la transición ...","lun, 17 mar 2025"
https://www.elheraldo.co/economia/2025/03/30/con-reduccion-de-produccion-en-cerrejon-colombia-tambien-pierde-la-competitividad-minera/,Las implicaciones de la reducción en la producción del Cerrejón,"El sector de la minería en Colombia está pasando por un momento complejo, en el que la dura carga impositiva, los precios insostenibles del mercado ...","sáb, 29 mar 2025"
https://www.elheraldo.co/atlantico/2024/06/09/el-caribe-refrenda-su-compromiso-con-la-generacion-de-energias-limpias/,El Caribe refrenda su compromiso con la generación de energías limpias,"En los últimos años, el desarrollo de proyectos de energías renovables registra un notable crecimiento en el país. El avance de Colombia hacia la transición ...","dom, 9 jun 2024"
https://www.elheraldo.co/atlantico/2025/06/06/precios-del-gas-natural-subiran-en-diciembre-por-imprevision-e-improvisacion-amylkar-acosta/,Precios del gas natural subirán en diciembre por imprevisión e improvisación: Amylkar Acosta,"El exministro de Minas y Energía, Amylkar Acosta, en medio de su participación en el Cuarto Summit Internacional del GLP, aseguró que los usuarios del ...","jue, 5 jun 2025"
https://www.elheraldo.co/atlantico/barranquilla/2025/05/28/necesitamos-construir-mas-proyectos-y-seguir-siendo-atractivos-para-los-inversionistas-natalia-gutierrez-presidenta-ejecutiva-de-acolgen/,"“Necesitamos toda la energía posible lo más rápido”: Natalia Gutiérrez, presidenta ejecutiva de Acolgen","Natalia Gutiérrez, presidenta ejecutiva de la Asociación Colombiana de Generadores de Energía Eléctrica (Acolgen) desde 2019, enfrenta a diario los desafíos de un sector en ...","mié, 28 may 2025"
https://www.elheraldo.co/atlantico/2024/06/29/piden-al-gobierno-nacional-apoyar-la-creacion-de-empresa-de-energia-regional/,Piden al Gobierno nacional apoyar la creación de empresa de energía regional,"La creación de una empresa de energía regional es necesaria para incentivar proyectos de energía alternativa en el Caribe, pero solo es posible con el ...","sáb, 29 jun 2024"
https://www.elheraldo.co/atlantico/2024/12/01/el-sector-energetico-en-2024-sorteo-grandes-desafios-que-esperar-en-el-2025/,El sector energético en 2024 sorteó grandes desafíos. ¿Qué esperar en el 2025?,"El devenir del sector energético en el 2024 ha estado marcado por grandes desafíos. Para algunos expertos, el mayor de ellos fue impuesto por la ...","sáb, 30 nov 2024"
https://www.elheraldo.co/atlantico/2024/12/01/demoras-en-tramites-y-licencias-frenan-la-expansion-de-los-proyectos-solares-en-colombia/,Demoras en trámites y licencias frenan la expansión de los proyectos solares en Colombia,"El desarrollo de los proyectos de energías renovables en el país, como los solares, cobra cada día más importancia dentro de la diversificación de la ...","sáb, 30 nov 2024"
https://www.elheraldo.co/columnas-de-opinion/2024/11/27/el-gas-natural-energetico-estrategico-columna-de-amylkar-d-acosta/,"El gas natural, energético estratégico","El gas natural irrumpe en la escena energética con la segunda transición energética, que tuvo su detonante en la guerra del Yon Kippur (octubre de ...","mié, 27 nov 2024"
https://www.elheraldo.co/economia/2025/03/28/utilidades-del-grupo-aval-crecieron-374-en-2024-consolidado-en-1015-mil-millones/,"Utilidades del Grupo Aval crecieron 37,4 % en 2024, consolidado en $1.015 mil millones","En su Asamblea General de Accionistas, Grupo Aval presentó los resultados de su gestión en 2024, con un crecimiento de 37,4 % en utilidades consolidadas ...","vie, 28 mar 2025"
https://www.elheraldo.co/economia/2025/03/30/gremios-en-alerta-por-senales-intervencionistas-en-sector-energetico/,"Gremios, en alerta por las “señales intervencionistas” en sector energético","Uno de los grandes logros en Colombia en materia energética, luego del apagón de 1992, fue la creación de las leyes 142 y 143 de ...","sáb, 29 mar 2025"
https://www.elheraldo.co/atlantico/2025/03/30/senales-intervencionistas-afectan-inversion-en-nuevos-proyectos-energeticos-gremios/,Señales intervencionistas afectan inversión en nuevos proyectos energéticos: gremios,"Uno de los grandes logros en Colombia en materia energética, luego del apagón de 1992, fue la creación de las leyes 142 y 143 de ...","sáb, 29 mar 2025"
https://www.elheraldo.co/atlantico/2025/04/02/air-e-avanza-en-la-gestion-de-proyectos-de-autogeneracion-y-generacion-de-energia/,Air-e avanza en la gestión de proyectos de autogeneración y generación de energía,"Con la incorporación de un equipo adicional de 23 profesionales al área de Nuevas Conexiones, la empresa Air-e viene fortaleciendo la capacidad operativa para gestionar ...","mié, 2 abr 2025"
https://www.elheraldo.co/cordoba/2025/04/04/cordoba-reafirma-su-potencial-energetico-en-el-foro-focalizando-cordoba/,Córdoba reafirma su potencial energético en el foro ‘Focalizando Córdoba’,El departamento de Córdoba se consolida como un actor clave en la transición energética de Colombia. Así quedó evidenciado en el foro ‘Focalizando Córdoba: Clúster ...,"jue, 3 abr 2025"
https://www.elheraldo.co/atlantico/2025/03/09/el-urgente-llamado-de-los-gremios-energeticos-por-una-nueva-subasta/,El urgente llamado de los gremios energéticos por una nueva subasta,El desfase entre la oferta de energía y la demanda en Colombia ha evidenciado la urgente necesidad de incorporar al sistema más proyectos energéticos y ...,"sáb, 8 mar 2025"
https://www.elheraldo.co/colombia/2025/03/20/aceptan-la-renuncia-de-rodrigo-negrete-montes-a-la-direccion-de-la-anla-quien-suena-para-su-reemplazo/,"Aceptan la renuncia de Rodrigo Negrete Montes a la dirección de la ANLA, ¿quién suena ...","La ministra de Ambiente, Lena Estrada, aceptó la renuncia de Rodrigo Negrete Montes a la dirección de la ANLA, una entidad clave para evaluar, otorgar, ...","jue, 20 mar 2025"
https://www.elheraldo.co/columnas-de-opinion/indalecio-dangond/2023/08/12/cerrejon-el-mejor-aliado-columna-de-indalecio-dangond-1023717/,"Cerrejón, el mejor aliado | Columna de Indalecio Dangond","La transición energética es un proceso imparable que implica el reemplazo de las fuentes fósiles por energías renovables como la fotovoltaica y la eólica, y ...","sáb, 12 ago 2023"
https://www.elheraldo.co/economia/2024/09/22/la-ley-del-montes-lo-que-faltaba-apagon-en-el-2025/,La ley del Montes | Lo que faltaba: ¿apagón en el 2025?,"En momentos en que el fantasma de un racionamiento de energía eléctrica toma fuerza y comienza a crecer en todo el país, el presidente Gustavo ...","sáb, 21 sept 2024"
https://www.elheraldo.co/region/2024/08/06/upc-lidera-proyecto-empresarial-en-el-caribe/,UPC lidera proyecto empresarial en el Caribe,"La Universidad Popular del Cesar a través del proyecto Futurizza , el cual es financiado por el Sistema General de Regalías, se encuentra en la ...","lun, 5 ago 2024"
https://www.elheraldo.co/local/2024/07/14/comunidades-energeticas-una-alternativa-para-mitigar-altas-tarifas/,"Comunidades Energéticas, una alternativa para mitigar altas tarifas",El camino hacia la transición energética en el país avanza desde diferentes frentes. Uno de estos es la creación de las Comunidades Energéticas (CE) en ...,"dom, 14 jul 2024"
https://www.elheraldo.co/barranquilla/2025/01/26/tenemos-indicadores-economicos-que-nos-llenan-de-un-optimismo-moderado-en-2025/,“Lo que haga EE. UU. será fundamental en el futuro porque es el principal socio ...,Saber analizar e interpretar los datos actuales para elaborar una proyección lo más certera posible de lo que está por venir es una de las ...,"sáb, 25 ene 2025"
https://www.elheraldo.co/atlantico/2025/01/02/compra-de-air-e-por-parte-de-la-nacion-no-resuelve-crisis-tarifaria-en-el-caribe/,¿Compra de Air-e solucionaría crisis de tarifas?,"“Vamos a bajar las tarifas de energía y las vamos a bajar”, así inició el presidente Gustavo Petro el trino el pasado 31 de diciembre ...","mié, 1 ene 2025"
https://www.elheraldo.co/atlantico/2025/01/08/interventor-de-air-e-revelo-varias-irregularidades-en-la-empresa-racionamientos-eran-disfrazados-como-mantenimientos/,Interventor de Air-e reveló varias irregularidades en la empresa: racionamientos eran disfrazados como “mantenimientos”,Un informe entregado a la Superintendencia de Servicios Públicos reveló “graves hallazgos” en la empresa Air-e desde contratos no ejecutados hasta desorden en la contabilidad ...,"mié, 8 ene 2025"
https://www.elheraldo.co/atlantico/barranquilla/2024/11/26/crisis-de-tarifas-de-energia-usuarios-y-air-e-intervenida-inician-mesa-de-dialogo/,Crisis de tarifas de energía: Usuarios y Air-e Intervenida inician mesa de diálogo,"Tarifas de energía , eliminación del régimen especial para el Caribe, cobros estimados, la atención de quejas por el mal servicio que presta Air-e y ...","mar, 26 nov 2024"
https://www.elheraldo.co/economia/2024/12/15/en-2025-queremos-plantar-la-bandera-de-promigas-en-estados-unidos-o-brasil/,“En 2025 queremos plantar la bandera  de Promigas  en Estados Unidos o Brasil”,"Orgullosamente barranquillera, la transportadora de gas natural que diversificó su portafolio de servicios e internacionalizó negocios hasta convertirse en un holding de energía conmemora 50 ...","sáb, 14 dic 2024"
https://www.elheraldo.co/columnas-de-opinion/2024/12/21/el-viento-se-fue-con-su-energia-columna-de-amat-zuluaga/,El viento se fue con su energía,Este gobierno de Petro ha batido récord al poner en grave riesgo la capacidad energética del país en solo dos años. Muchos dirán que son ...,"sáb, 21 dic 2024"
https://www.elheraldo.co/columnas-de-opinion/hernan-baquero-bracho/2022/02/23/la-responsabilidad-social-columnas-de-hernan-baquero-bracho-889710/,La responsabilidad social | Columnas de Hernán Baquero Bracho,"La participación de la empresa privada en el ámbito social y económico de las comunidades Guajiras que integran su área de influencia, ha sido un ...","mié, 23 feb 2022"
https://www.elheraldo.co/atlantico/barranquilla/2024/09/26/no-tenemos-como-entregar-unas-tarifas-de-energia-mas-pagables-carlos-diago/,“No tenemos cómo entregar unas tarifas de energía más pagables”: Carlos Diago,"Los casi 15 días que lleva al frente de Air-e como agente interventor han sido suficientes para tener clara la situación financiera, técnica y administrativa ...","jue, 26 sept 2024"
https://www.elheraldo.co/atlantico/2024/09/29/proyectos-de-energia-verde-una-opcion-para-disminuir-el-riesgo-del-deficit-energetico-en-colombia/,"Proyectos de energía verde, una opción para disminuir el riesgo del déficit energético en Colombia","Aunque Colombia logró “sobrevivir” a un fenómeno de El Niño muy fuerte, con unos niveles de embalses históricamente bajos, el fantasma de un apagón o ...","sáb, 28 sept 2024"
https://www.elheraldo.co/economia/2024/10/07/colombia-se-une-a-la-nueva-ruta-de-la-seda-mientras-se-incrementa-el-comercio-exterior-a-china/,"Colombia se une a la “Nueva Ruta de la Seda”, mientras se incrementa el comercio ...","El pasado 2 de octubre el viceministro de Relaciones Exteriores de Colombia, Jorge Rojas , a través de sus redes sociales, anunció que Colombia se ...","lun, 7 oct 2024"
https://www.elheraldo.co/colombia/2024/10/16/petro-dijo-que-ya-no-alcanza-el-dinero-para-tantas-catastrofes-ambientales/,"Petro dijo que ""ya no alcanza el dinero"" para tantas catástrofes ambientales","“Este gobierno lleva dos años de catástrofes ambientales y ya no alcanza el dinero”, lamentó este martes el presidente de Colombia, Gustavo Petro , al ...","mar, 15 oct 2024"
https://www.elheraldo.co/editoriales/2024/08/26/calor-extremo-la-nueva-normalidad/,"Calor extremo, ¿la nueva normalidad?","https://www.youtube.com/watch?v=Nob6fjkGHTM Lejos de disminuir, el calor extremo que soportamos en la actualidad irá en aumento. La temperatura global continuará subiendo de forma gradual por efecto ...","lun, 26 ago 2024"
https://www.elheraldo.co/atlantico/barranquilla/2024/09/18/comunidades-energeticas-en-barranquilla-alcalde-char-anuncio-la-aprobacion-de-las-primeras-dos/,Comunidades energéticas en Barranquilla: alcalde Char anunció la aprobación de las primeras dos,Como una medida para mitigar el i mpacto de las altas tarifas de energía se aprobaron las primeras dos de las cinco comunidades energéticas en ...,"mié, 18 sept 2024"
https://www.elheraldo.co/local/2024/08/23/la-transicion-energetica-esta-ocurriendo-esta-en-marcha-minminas/,"“La transición energética está ocurriendo, está en marcha”: minminas","El ministro de Minas y Energía, Andrés Camacho , salió en defensa del proceso de transición energética que viene liderando el Gobierno nacional y que ...","jue, 22 ago 2024"
https://www.elheraldo.co/columnas-de-opinion/simon-gaviria/2022/11/08/hidrogeno-el-futuro-columna-de-simon-gaviria-952901/,"Hidrógeno, el futuro | Columna de Simón Gaviria","Colombia es rico en todo tipo de energía: genera el 70 % de su electricidad con hidroeléctricas, es el productor 20 % del mundo en ...","mar, 8 nov 2022"
https://www.elheraldo.co/editoriales/2023/07/21/apagones-en-la-region-caribe-si-es-un-riesgo-real/,"¿Apagones en la región Caribe? Sí, es un riesgo real","https://www.youtube.com/watch?v=RTln-jaPo7w Si el Caribe colombiano sufre racionamientos o apagones en un futuro cercano, las autoridades del sector energético: Ministerio de Minas, Unidad de Planeaci","vie, 21 jul 2023"
https://www.elheraldo.co/editoriales/2024/08/06/creg-por-fin-operativa-a-tomar-decisiones-sobre-tarifas/,"Creg, por fin operativa, a tomar decisiones sobre tarifas",https://www.youtube.com/watch?v=RMIbGlmM6Ok Como en la región Caribe estamos curados de espantos por tantas salidas inútiles que han ofrecido e incluso puesto en marcha para asegurar la ...,"mar, 6 ago 2024"
https://www.elheraldo.co/columnas-de-opinion/hernan-baquero-bracho/2021/02/06/la-nueva-bonanza-792792/,La nueva bonanza,"El portugués André Fraga Figueiredo, presidente del Grupo Renovatio, recibió un espaldarazo para posicionarse como alternativa de proyectos de energía renovable y fue el éxito ...","sáb, 6 feb 2021"
https://www.elheraldo.co/economia/2020/03/11/hay-desafios-para-la-transicion-energetica-ser-colombia/,'Hay desafíos para la transición energética': Ser Colombia,"El ingreso de las energías renovables a la matriz energética de Colombia se ha convertido en un atractivo para inversionistas afirma Germán Corredor, director Ejecutivo ...","mié, 11 mar 2020"
https://www.elheraldo.co/atlantico/2019/02/06/la-costa-participa-con-15-proyectos-en-subasta-de-energia/,La Costa participa con 15 proyectos en subasta de energía,De los 22 proyectos que se presentaron en la subasta de energía de contratos de largo plazo abierta por el Gobierno para aumentar la capacidad ...,"mar, 5 feb 2019"
https://www.elheraldo.co/la-guajira/2020/01/14/escuela-colombiana-gana-premio-de-la-sostenibilidad-en-abu-dhabi/,Escuela colombiana gana premio de la sostenibilidad en Abu Dhabi,"La institución educativa Livio Reginaldo Fischione de Riohacha, capital de La Guajira, fue la ganador de la especialidad Escuelas Secundarias de la zona de las ...","mar, 14 ene 2020"
https://www.elheraldo.co/editoriales/2021/03/16/el-editorial-transicion-energetica-en-el-atlantico/,El Editorial | Transición energética en el Atlántico,"https://www.youtube.com/watch?v=kD4BhPthk4M Colombia avanza en su proceso de transformación energética, uno de los temas a debatir hoy en la Asamblea del BID. El Ministerio de Minas ...","mar, 16 mar 2021"
https://www.elheraldo.co/contenidos-en-alianza/2022/07/15/sunny-app-lider-en-la-transformacion-energetica-del-pais/,"Sunny App, líder en la transformación energética del país","Sunny App es una empresa colombiana que cuenta con más de 6 años de experiencia en el desarrollo de proyectos en energía solar, la cual ...","vie, 15 jul 2022"
https://www.elheraldo.co/editoriales/2023/11/15/usuarios-paganinis-del-apagon-regulatorio-de-la-creg/,"Usuarios, paganinis del apagón regulatorio de la CREG",https://www.youtube.com/watch?v=NrSktiR4uBM La inexplicable dilación en el nombramiento de los comisionados expertos de la Comisión de Regulación de Energía y Gas (CREG) ha acentuado el riesgo ...,"mié, 15 nov 2023"
https://www.elheraldo.co/editoriales/2023/11/15/el-editorial-usuarios-paganinis-del-apagon-regulatorio-de-la-creg-1048451/,"El Editorial | Usuarios, paganinis del apagón regulatorio de la CREG",https://www.youtube.com/watch?v=NrSktiR4uBM La inexplicable dilación en el nombramiento de los comisionados expertos de la Comisión de Regulación de Energía y Gas (CREG) ha acentuado el riesgo ...,"mié, 15 nov 2023"
https://www.elheraldo.co/economia/2019/10/10/daneses-analizan-proyecto-eolico-offshore-en-atlantico/,Daneses analizan proyecto eólico offshore en Atlántico,Inversionistas extranjeros analizan la viabilidad de desarrollar un proyecto eólico offshore para generación de energía en aguas del Caribe frente al departamento del Atlántico. Así ...,"jue, 10 oct 2019"
https://www.elheraldo.co/editoriales/2023/06/19/los-proyectos-energeticos-en-la-region-caribe-si-son-viables/,Los proyectos energéticos en la región Caribe sí son viables,https://www.youtube.com/watch?v=la2abIHi4B4 La decisión de la Junta Directiva de Enel Colombia de suspender indefinidamente la construcción del Parque Eólico Windpeshi en La Guajira incrementó inquiet,"lun, 19 jun 2023"
https://www.elheraldo.co/la-guajira/2015/12/04/cultura-wayuu-en-arquitectura-de-nuevo-centro-comercial-en-riohacha/,Cultura wayuu en arquitectura de nuevo centro comercial en Riohacha,"Con una inversión de 90 mil millones de pesos y después de un año en el proceso de construcción, abrió sus puertas el nuevo centro ...","vie, 4 dic 2015"
https://www.elheraldo.co/columnas-de-opinion/amylkar-d-acosta-m/2021/10/13/por-una-transicion-energetica-justa-columna-de-amylkar-d-acosta-857079/,Por una transición energética justa | Columna de Amylkar D. Acosta.,"La transición energética es inatajable, nace de la imperiosa necesidad de enfrentar los desafíos que plantea la emergencia climática, que compromete la supervivencia de la ...","mié, 13 oct 2021"
https://www.elheraldo.co/columnas-de-opinion/amylkar-d-acosta-m/2023/07/05/colombia-se-rezaga-columna-de-amylkar-d-acosta-1013069/,Colombia se rezaga | Columna de Amylkar D. Acosta,"Ya lo habíamos advertido, que mientras Colombia estaba en el radar de la Transición energética a nivel global en un lugar muy destacado y se ...","mié, 5 jul 2023"
https://www.elheraldo.co/economia/2021/04/23/atlantico-recibio-4-proyectos-con-inversion-extranjera/,Atlántico recibió 4 proyectos con inversión extranjera,"Pese a la emergencia sanitaria que vive el país, Colombia sigue siendo una nación atractiva para los inversionistas extranjeros.De acuerdo al reporte de ProColombia, en ...","vie, 23 abr 2021"
https://www.elheraldo.co/region/2020/08/21/la-region-caribe-ya-tiene-mapa-de-reactivacion-economica/,La región Caribe ya tiene mapa de reactivación económica,"En la región Caribe arrancó la Gira Regional Unificada que lidera la vicepresidente Marta Lucía Ramírez, para impulsar la reactivación económica del país. Con 16 ...","vie, 21 ago 2020"
https://www.elheraldo.co/la-guajira/2014/11/15/gracias-a-la-energia-solar-los-ninos-aprenden-con-computadores-reales/,"Gracias a la energía solar, los niños aprenden con computadores reales","Los estudiantes wayuu del Centro Etnoeducativo No.11 ubicado en área rural de Riohacha, ya no tienen que jugar con computadores de cartón o icopor, sino ...","sáb, 15 nov 2014"
https://www.elheraldo.co/region/2016/12/31/corrupcion-en-la-costa-fue-el-antipersonaje-del-ano/,Corrupción en la Costa fue el antipersonaje del año,Otro año viejo que debe quemarse al finalizar 2016 es el de la corrupción que este año salió a la luz pública en los departamento ...,"sáb, 31 dic 2016"
https://www.elheraldo.co/economia/2022/05/04/la-anm-adjudico-cuatro-nuevas-areas-estrategicas-mineras-de-cobre-en-la-costa/,La ANM adjudicó cuatro nuevas Áreas Estratégicas Mineras de Cobre en la Costa,La Agencia Nacional de Minería (ANM) realizó la adjudicación de cuatro bloques de Áreas Estratégicas Mineras (AEM) en los municipios de San Diego y La ...,"mié, 4 may 2022"
https://www.elheraldo.co/columnas-de-opinion/amylkar-d-acosta-m/2019/10/30/el-gran-salto-adelante-676558/,¡El gran salto adelante!,"La Subasta para la contratación de energía de fuentes no convencionales de energía renovable (FNCER) a 15 años, es la primera en su género que ...","mié, 30 oct 2019"
https://www.elheraldo.co/columnas-de-opinion/flavia-santoro/2022/03/11/procolombia-por-colombia/,ProColombia por Colombia,"Esta semana desde Barranquilla iniciamos la gira nacional ProColombia por Colombia, una estrategia integral que busca afianzar nuestra labor con los exportadores, empresarios del turismo ...","vie, 11 mar 2022"
https://www.elheraldo.co/columnas-de-opinion/flavia-santoro/2022/03/11/procolombia-por-colombia-columna-de-flavia-santoro-893600/,ProColombia por Colombia | Columna de Flavia Santoro,"Esta semana desde Barranquilla iniciamos la gira nacional ProColombia por Colombia, una estrategia integral que busca afianzar nuestra labor con los exportadores, empresarios del turismo ...","vie, 11 mar 2022"
https://www.elheraldo.co/economia/2017/10/03/transelca-desarrolla-plan-de-expansion-regional-y-nacional/,Transelca desarrolla plan de expansión regional y nacional,"La empresa transportadora de energía, Transelca, como parte del Grupo ISA, avanza en el proceso de expansión en el territorio nacional con los servicios de ...","mar, 3 oct 2017"
https://www.elheraldo.co/contenidos-en-alianza/2021/05/13/inversion-extranjera-crecio-66/,Inversión extranjera creció 66%,"Entre enero y marzo de 2021, Colombia recibió 33 nuevos proyectos de inversión gestionados y captados por ProColombia con negocios estimados por US$1.595 millones, cifra ...","jue, 13 may 2021"
https://www.elheraldo.co/noticias/2021/09/27/sonar-en-grande/,Soñar en grande,"19,6 por ciento. Esta es la cifra de crecimiento de la economía costeña en el segundo trimestre de este año frente al mismo periodo del ...","lun, 27 sept 2021"
https://www.elheraldo.co/noticias/2021/10/04/inversiones-en-transporte-de-gas-suman-usd163-billones/,"Inversiones en transporte de gas suman USD1,63 billones","Durante la presentación del Informe del Sector Gas Natural 2021, elaborado por Promigas y que recoge las cifras oficiales correspondientes al 2020, se dio a ...","dom, 3 oct 2021"
https://www.elheraldo.co/contenidos-en-alianza/2020/11/20/la-reestructuracion-de-las-cadenas-de-suministros-en-expoprobarranquilla/,La reestructuración de las cadenas de suministros en Expoprobarranquilla,"Mega trend de inversión: La reestructuración de las cadenas de suministro globales' es la conferencia que abordará Adolfo Taylhardat, Consultor en desarrollo de negocios internacionales, ...","vie, 20 nov 2020"
